case_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-HZ-A4BH,-0.5358526,-1.0588013,0.6622148,-0.35732064,-0.6706391,-0.13103724,-1.4475918,-0.0024257079,-0.2349171,0.3051628,-2.346592,0.23988065,-1.150038,-1.2891748,-0.7238814,0.06415834,0.7134921,-0.006584529,0.12812471,-0.082443446,-0.81687796,0.0734719,2.1330032,0.683406,0.86982644,1.8880662,-0.6679827,0.30185297,-0.86377466,-0.27995983,2.6461506,-1.1549495,0.16057973,0.08407298,-0.24435395,0.19402288,1.1659309,-1.24452,0.096948415,-0.13995112,-1.472772,1.0740783,-0.7769149,0.2193492,3.5499663,-0.03547835,0.52865213,0.25016633,0.19950302,1.9115068,-0.20586942,2.2369905,0.30408323,-0.17421848,0.6700846,0.4474306,0.37882835,-1.219513,2.7846885,-0.8105392,-0.4184286,0.36604294,-0.37664855,-0.548278,0.12599571,-0.21455865,0.52187616,1.7099525,0.5462892,-0.55747914,0.25888735,0.49443084,-0.50136256,-1.6506084,-1.8639445,0.041457303,1.275516,0.015633332,0.4915589,-0.021027938,1.762588,0.064344406,-0.9098017,-0.14947444,-1.2388164,-0.56289136,0.6932377,-0.4673729,-2.4053855,-0.9727541,-0.36287817,0.16537789,1.7781831,-1.8032676,-0.64290553,0.116597384,0.60992455,0.4905075,-0.77372,0.2521008
TCGA-3E-AAAY,-0.14110199,0.29514405,-0.7193428,0.46268418,-1.896068,-2.576126,-0.33384037,-0.66284186,-1.4119169,-2.148359,-1.7343011,-1.006652,-3.0416281,-0.7385965,-0.27510858,-0.7120789,0.10394508,-0.24573275,-0.71796435,0.9899748,0.22638637,-0.2876611,-0.969363,2.7540467,-0.16240281,-0.21242625,0.021286424,-2.082293,0.056520715,-1.8483284,-0.7050633,0.33497792,-0.46756265,0.57585424,-1.2019883,-0.10598123,0.59722704,-0.5480844,-0.14657035,-0.37444776,1.020465,-0.33754927,-1.3786085,0.7098768,-0.06803611,-0.0947229,0.49996424,1.1254926,0.52643526,-0.5338729,0.4600296,-0.08764246,-2.0761883,-0.20492297,-0.11435294,-1.1609751,-0.061788123,0.91356015,-0.3502677,0.315417,0.0011483431,0.9003202,0.57191753,2.2202811,0.2283226,0.37137255,-0.045394484,-0.17971429,1.0303814,0.79811144,-0.86200505,0.14154081,0.30684423,-0.5060329,0.016705953,1.9070021,-0.25875887,-0.13516155,1.4988899,0.8743565,0.5819769,1.5591813,-1.6207286,-0.76698023,-0.6213008,1.5875863,0.02221787,0.5648507,0.7677653,1.4578737,-0.8368259,-0.7013329,-0.37224704,-0.25937504,-0.6635258,-0.028154999,0.23508169,0.26164004,-0.6725078,-0.10628483
TCGA-2J-AABI,1.9897716,1.0522782,0.15463012,2.0323641,1.1211171,0.8676069,-1.0712509,-2.4355423,-2.1585705,0.38815004,-1.9825447,-0.87051857,-0.5021309,-1.5301969,-0.54349405,-0.6141502,-0.4049021,0.529426,-0.2486811,1.5499184,1.619441,-0.23807769,0.94632244,1.6596109,0.37983313,0.16030426,-0.83459044,-1.3901665,0.9504689,1.123442,-0.7400588,-1.2576947,1.0864829,-0.5190494,-0.702027,1.1310037,-0.19818546,1.1116422,1.1555357,-0.16224815,-1.5911149,1.149071,-0.051786844,0.6109565,0.8729986,-1.0853091,-0.5659528,0.90430653,-0.011675417,-0.22262529,-0.02917108,0.19015361,-1.1690563,-1.772119,-0.5552752,-0.38016862,0.20574589,-1.0491853,0.21488787,-0.818075,0.7957126,-0.425229,0.5945582,0.48196292,-0.0357821,1.351416,-0.14896704,1.386793,0.43368423,-0.010488231,0.17426674,-0.43950996,0.7729941,0.035330176,0.37732965,0.09286546,-1.1230044,1.4419261,0.55386,0.18369567,0.0410484,-0.38186413,-0.86017853,0.033989742,-0.288683,0.7637981,1.1041555,1.3952676,-0.9456992,0.6447135,1.7758756,-1.1298907,0.7958107,0.022121001,0.06771001,-0.089923725,-1.0718396,0.33749816,-0.24169846,1.5566195
TCGA-F2-A7TX,2.3037713,-2.7971451,0.18520233,-1.153002,0.10813044,1.4122834,-0.7554478,1.6369026,1.1407592,0.38146007,1.1733183,0.7380196,-0.48262393,-0.78512293,0.5426357,0.04110218,-0.11593786,0.03469178,0.1080589,-1.6514018,-2.162475,1.2663989,-0.18886945,-0.64707327,0.018556897,-0.5485737,0.62573224,0.2066785,-1.1673071,-0.28530836,0.95194304,0.16811113,0.7517412,-0.36104915,1.4878566,-0.047990035,-0.15193996,-0.1921559,-0.073579885,0.34381133,-0.040421657,-0.15060404,-0.5556341,0.78461796,-0.15892558,1.3014364,-1.433631,-0.62318784,-0.07926282,-0.47620162,-0.028346732,0.27465573,-0.2317883,-0.11077118,0.10670978,1.0647554,0.38052088,1.6814151,0.7014604,0.1568223,1.3293314,-1.8511646,0.4564903,-0.3225277,0.82740045,-0.6559322,1.4935241,-0.6260361,0.32891813,-0.029784983,2.5154765,0.0077580735,-0.74243927,-0.10887809,-0.2651745,-0.7835267,-0.8538523,0.053970024,-1.5079138,-1.2616338,2.5658772,-1.3518678,0.41565204,1.2267846,0.7385552,0.30769536,0.7023582,0.7288057,2.0362248,-0.7802795,-3.3076916,0.2761513,1.5361083,-0.25988612,-1.5674115,-0.77440923,1.1156603,0.27976945,-0.22931217,0.031740516
TCGA-HV-A5A3,1.6247725,-0.70494854,0.6383425,0.59695363,0.23186114,-1.0821116,-2.4132378,0.42013782,-0.25639457,2.5771677,1.9097667,-0.92571294,0.38759723,0.2119541,1.4567719,0.2634936,-0.16605708,1.3899232,0.7074252,-0.46854874,-1.470923,0.05738516,1.0428005,-2.3015792,0.5600949,-1.3074079,-0.84958017,-0.34513527,3.3670022,-0.35599875,-0.64299226,0.63214624,0.00062343106,0.056477875,0.726992,-1.4127942,0.123549595,0.23585173,-0.21952465,1.7095698,-0.56697476,-1.3039905,-0.83538353,-0.91826475,-0.60273063,-1.0101491,-0.7240566,-0.12032133,-2.1830852,0.4405579,-0.94894695,0.59174514,1.1315192,-0.6667092,-0.29135343,1.7741506,0.5739634,0.492805,0.6475557,0.046644762,-0.3969609,-0.44443393,-0.83999795,-0.21361989,-1.3237103,0.46255773,1.0419688,-0.10739927,-0.7494581,-0.59885925,-0.3381434,0.39552736,0.2088845,0.85093105,-0.305963,-2.2377164,-1.3061328,0.12186164,-0.1746975,1.9328618,2.0150518,0.043662295,-1.297553,0.5707872,0.54993194,0.9506084,-2.364653,-0.4833095,0.29389265,1.430448,0.38796976,0.9778415,2.1692622,-0.6446607,1.2785074,0.7511078,0.8184875,-0.9463649,1.4960443,-0.22192067
TCGA-2J-AABF,-0.39517465,-2.1617346,0.44579566,-0.87304527,0.5167393,0.6135953,1.2573256,-1.2226925,0.359197,0.9146725,-0.31944966,1.8218195,0.29159942,0.8597334,0.24377432,-0.6739331,-1.6988904,-0.318947,0.2364528,1.2963084,0.3563913,-0.29157737,-0.58910215,-2.0462492,-1.9113096,-0.48264083,-1.6978488,0.18350399,0.9086114,-1.747442,-0.3799277,0.019690827,0.32760513,-0.48510218,-0.054670975,-1.0902243,2.4191628,-0.3318051,-1.633548,-0.47243994,-2.260267,0.2586216,0.3128244,0.9236875,-0.39649618,-0.9847952,0.009783953,0.63800573,-1.6719227,0.5756848,-0.69260013,-0.39342278,-1.3919121,-1.0824885,-1.4826517,1.5065378,1.2000952,0.34891075,1.5422826,-1.5576062,1.9417274,-0.61697173,0.5301223,0.20422947,1.4227946,0.21939385,-1.8399074,-0.29798394,-1.0628166,0.18480948,-1.9243423,0.73992306,-1.2127963,0.6357824,1.7093238,0.276943,-0.51014686,-0.57773066,-0.1683883,0.12350379,1.2113115,0.42678913,0.70668745,1.0070243,-0.5574899,0.86102176,-0.2924205,1.2385558,1.5979698,-0.43649963,2.5998003,-0.035749644,-0.36259997,1.189036,-1.927279,0.046928614,-0.83573806,-2.3543506,1.0259377,0.35021895
TCGA-US-A776,0.055965364,0.2893777,0.12083709,1.239301,-1.2059497,1.7643675,-2.1319773,0.15522984,-0.93147117,-0.9003285,0.4933775,0.5331255,0.78437984,-0.13344598,0.2556209,-1.0810612,0.87145984,0.16307063,0.4724001,0.026092537,1.2470933,0.11383109,0.44019473,-1.079966,0.22808444,2.039993,-1.2109617,-0.43054742,0.15768275,-2.271519,0.9965441,0.24627449,0.06396049,0.3526918,0.13765956,3.012405,-1.4487175,1.2947711,0.013177961,-0.8110684,-1.1989367,0.7660269,-0.55357057,0.8418815,0.7151127,-2.7588346,0.45625228,1.7597953,0.22058928,-0.864995,0.036706015,-0.8213908,1.0232577,0.95679915,-0.37191594,-0.3060727,-0.22851293,-0.057008352,0.32608736,-2.0414102,-0.4072075,-1.080426,-0.91389155,-0.86670554,-0.050601058,1.7786063,1.0866477,1.3425148,-0.7946938,0.41507578,0.021013934,0.0526264,-1.9663447,0.6201761,0.46679795,-0.3809488,0.35819566,-2.2142785,0.19040826,-0.67514724,0.770244,-1.8795182,-1.4505259,1.091061,0.19236314,0.5802571,-2.201447,-0.803197,1.5671843,-0.9917141,0.10298627,0.42653438,-0.5799627,-0.69410247,2.8156664,0.054212403,-0.10975662,0.39575475,-1.7785308,-0.15456703
TCGA-FB-AAQ3,-0.18537322,-0.27919024,-1.9349478,0.4765913,-0.43661126,1.8025085,0.4095143,-0.99303913,0.45786765,0.987527,-1.6476161,-0.6089278,0.52078485,-0.532918,-0.3956435,-0.9879955,-0.108522914,-0.2493043,-0.33477336,0.23457775,1.1990061,0.8569332,0.6812215,1.3218627,-2.6050336,0.7697443,-0.7096132,-1.8473701,-0.72147083,1.0299573,-1.0557783,-0.76188964,-0.19114974,0.37023252,0.85988307,0.5486436,0.31969157,-0.15915151,-0.53258544,-1.189934,0.68870825,-0.63659877,-0.091120884,0.7550869,-0.58693165,-0.34980774,0.3144197,-0.7284312,0.11062996,0.24479026,-0.2249357,0.020954669,1.4104606,-2.2469432,-0.745062,-0.7925395,-1.121579,0.19345482,0.13224019,-0.2622105,-0.024229124,2.6201317,-0.5026772,2.145546,1.5867243,-0.42001727,-0.7868733,0.010310754,-1.7615576,1.0549768,-1.6445091,1.3224047,-1.3328631,-0.8083737,-1.7719055,0.045331746,-0.64505637,-0.57122576,-0.29679775,0.7887994,-0.07729549,0.94259775,-0.86116755,-0.33799076,1.4150451,-0.9847215,0.02658714,-0.037791893,0.32308942,0.09196721,0.99165,0.4281196,-0.27553332,1.6888467,-0.34682965,-0.81170243,-0.50100726,-1.2935014,-0.5860511,-0.35038736
TCGA-OE-A75W,0.30234295,-3.5990427,-1.4752086,0.18460914,-0.6494028,-0.34661156,-1.4957745,0.7691727,0.8856054,0.73736733,0.13753283,1.5430719,1.2765504,0.64965624,-0.17616494,0.6090392,-2.7018085,-0.847393,-0.9455799,0.9194503,0.5793805,0.14709625,-0.8316624,-2.1174662,1.8060236,0.6847709,2.9977412,0.039710283,-0.050784778,-0.1415965,0.3786902,-0.42574006,0.51786834,0.9126335,-0.10700822,2.3820696,0.45403314,-0.14783323,-0.19024606,1.2451423,0.029032245,-0.5658394,-0.3130612,1.3246918,0.42172638,-0.64455724,-0.6263633,-0.113676935,1.1586131,-0.42796716,-0.22755022,-0.8233837,2.7141268,-0.17337565,0.13473915,0.4657235,0.2039358,0.014597807,0.3234852,-0.64496887,1.1042457,0.9959208,-0.84781563,2.425576,0.4747944,-0.39726847,-1.0607668,0.5045262,2.4201152,-0.8944033,-0.13928297,0.29592445,0.33338678,-0.62855756,0.5907275,-0.35603186,1.2797943,-0.18992981,-0.33919227,0.52424556,1.0405383,1.2991325,-0.6047515,0.2465669,0.5129543,-0.16652705,-1.8376334,0.84695494,-0.26930237,-0.78100127,0.31737113,0.7714019,0.96495056,0.7036038,-1.2665935,-1.2694833,-0.6545407,-0.7764323,-0.3461354,-0.66392404
TCGA-S4-A8RO,-0.62128025,-1.4500698,-1.1854302,0.414846,-0.6752538,-0.5121372,0.3480251,-0.029173434,-0.99311835,-0.061477777,-2.8242743,-1.1855894,-2.3937347,0.23472771,-0.98104155,1.1175001,-0.64291817,-1.7823118,-0.5788167,-0.6011836,-3.4009984,-3.2062223,-0.31134412,-0.663096,-0.068967015,0.961738,-1.3919935,-0.43686262,-0.10637739,-1.4355147,-0.9033375,0.24842718,1.3428874,-2.3175137,1.477451,-1.1523536,0.42724448,1.8906561,0.6843095,1.7665274,-0.37581253,-1.5910597,-0.421161,1.2203,2.3993895,0.8270007,-0.505046,0.6190929,-1.0136133,-0.7094994,-1.4543911,0.4159782,-1.2714162,-0.45885536,-1.4461029,-0.06327625,-0.33792746,0.3596201,0.7620414,0.725032,-0.12347084,-0.09108198,0.2695987,0.2165035,0.70809424,0.69260573,0.67888016,-0.23316586,-0.8397428,0.60325384,-2.6958325,0.23085773,-0.19114387,-0.47947168,-0.032448553,-0.3308261,-0.48186594,-0.580043,0.9760756,2.2066648,1.1228993,-0.59082663,-0.4655937,-1.9731205,-0.18949012,-0.87268394,-1.2681704,-0.3928817,0.32024378,0.70678186,-1.0117717,0.6929701,-1.9246755,-0.088543296,1.2491697,-0.36401042,-0.37452617,-2.284739,0.9845166,-1.4801251
TCGA-F2-6879,-0.03272438,1.6724031,-0.9782609,0.15344891,-0.008270845,-0.05204825,-0.8603547,-0.66803145,-0.5273916,-0.7225674,-1.165241,0.48635355,-1.8130219,0.06062697,1.0585773,0.346982,-0.43905544,-1.0988219,-0.11973664,0.10389379,-2.2295935,0.023319855,-0.8144751,-1.0698166,0.99405956,0.021644488,-1.678999,1.5923454,0.93347216,-1.5526938,-0.21050546,0.71664953,-0.42029813,0.90988916,0.81216544,1.193099,0.15961874,1.7073543,0.60213345,0.20158562,0.45608222,0.22878832,-0.42760846,-1.9548627,-1.5218927,-0.2218651,-0.26372668,0.86448246,1.6467497,2.200586,1.7498884,0.037366316,0.52651775,-1.1107497,0.1222378,1.2836878,0.72241443,-0.8337853,0.23367302,-0.27345452,0.7461439,-0.072165295,-0.25686795,-0.034285724,1.2894633,2.1408308,-0.93345344,0.0008880049,1.1173519,-0.37511942,1.3673385,1.2066082,-0.045493633,0.08028677,-0.4140428,0.2564538,-0.09289661,1.0587556,0.082304075,-1.0033777,-1.887164,-1.5668606,-1.4468324,0.5582143,-0.5300281,-0.0857752,-2.506032,-0.66971105,0.9398252,0.97414213,2.1567335,0.9435188,0.8647598,0.33554655,0.7883167,-1.5458741,-0.96001756,-0.7544411,-0.6170691,-0.05991351
TCGA-HZ-A8P1,0.46806678,-0.64311254,1.0990646,0.45134085,0.6038951,1.2529118,-1.0351311,-0.62710524,1.2495015,1.6458539,-0.8567763,0.6305056,-0.41884297,-1.2733566,0.38954413,1.0097175,-0.33760658,-0.52986085,-0.94072694,-0.77193207,-0.53441894,-2.148711,-0.8262308,-0.115617275,-0.20502563,-1.224352,0.90817887,1.9302751,-0.505439,-2.5501797,-1.3830583,0.8571501,-0.39452922,1.7435418,-0.09212844,-1.7617869,-1.5674455,-0.8826557,-0.092327446,-1.1180469,-1.3681358,-0.95569474,1.1113199,-0.18852498,1.6479455,1.8103542,-2.4628525,0.055355147,1.5369983,-0.8064981,-0.22114518,-1.2837669,0.8195777,1.3643041,-1.945521,0.49193865,-0.79630476,0.123854116,0.49992472,2.4069066,-0.36092803,-0.84698164,-0.6113354,-0.43940547,1.7093917,-0.9765307,0.2516634,0.057829447,0.080353335,-0.10959402,-0.59761703,-1.2187902,-0.0717888,-1.3333365,0.791872,-0.5739379,1.210733,-0.61701614,-0.24810803,0.72534376,-0.7721531,0.619917,0.08771713,0.28889775,1.1764216,-0.62368387,1.6883578,0.79956603,-0.727152,-0.0041280687,0.5021799,0.6004629,0.25027195,-0.76070184,1.1441426,1.586617,-2.013974,-1.2077644,0.23655832,-1.0192577
TCGA-HV-AA8X,0.17226987,-0.77325505,-1.4867939,-0.0195169,0.55824167,-2.2186823,0.45982012,-0.581289,-0.48288488,-1.1628466,0.16735065,-1.8776838,1.3167365,-0.813482,0.13963091,-0.6289002,0.89286363,-0.4320143,-1.2096992,-0.1447636,-2.177544,-0.7872997,-0.12895387,-0.9269634,1.3713375,0.40856344,0.5130851,-2.1310701,-0.21479464,1.0397981,0.010700583,-0.12245207,-0.9459362,0.5069481,0.16937605,-0.13402194,-0.2314476,0.8540162,-0.53517586,-0.5378802,0.21277046,1.1307739,1.1377927,0.13344859,0.90066326,-0.75162566,-0.2658062,-0.069939315,-1.6517284,-0.49864236,-0.9350662,0.020648737,-0.01570961,-1.639586,-0.6601062,-0.40534806,-1.4206913,0.71980804,-0.89295006,2.537808,-0.46182382,0.72119033,-0.14614332,0.8341353,1.8358052,0.38838306,0.68328977,0.12915653,-1.3023732,-0.0043446124,0.5941385,-0.0053307414,-0.786535,0.23405932,-0.14346592,-0.9962013,-0.4618726,0.61761296,2.5613616,0.044286907,1.3540525,0.3642053,-1.353573,0.60241044,0.4026361,1.0737295,0.0044737756,-0.42673874,-0.17202082,-0.32892293,-0.84034455,0.91866964,-0.36889654,-1.5833429,0.07998997,0.06337258,-2.809684,0.8584529,1.8927699,-1.0064374
TCGA-IB-A6UG,1.1451681,-0.45285365,0.7290439,1.4529747,0.5196177,0.14296338,0.54906756,-0.42253676,-0.031308092,-0.50676996,-2.0904145,0.59396076,-3.943872,0.6352357,0.78995293,1.2531977,0.69867104,0.039331593,0.76937556,-1.51005,1.7305748,-0.5592935,-0.27772182,0.25900608,0.09790656,1.6135195,-0.81514764,-0.305818,-0.07742896,1.3340694,-1.5710531,1.4489172,1.1365095,-0.56043035,-2.592125,0.53235954,-0.3416459,-0.58517545,-0.2987277,-0.7659034,-0.85479844,-0.09688431,-0.35193503,0.921274,-0.41056,0.0017915592,-2.4137084,1.0463741,-0.7667894,-0.08663671,0.043995462,-0.48860067,-0.8759614,0.86606807,0.65353614,-1.732203,0.39573705,-0.65348524,1.2102773,-1.9564642,-0.112004966,-0.5537931,0.48898977,-1.1725651,-0.50596094,0.53737605,-1.7528483,-0.58211356,-0.2850167,0.62776184,0.3380529,-1.3264158,0.07257962,0.37699455,0.28004834,0.26652458,-0.58689016,-0.20082235,1.9184343,-0.89078796,-1.320411,0.27846253,-0.41135275,0.27464038,0.9083732,-0.3207713,0.20203526,0.5481,-0.00052444637,0.929705,1.6810528,-0.1631922,0.1298979,0.06478283,0.07589646,0.3944531,-1.8773284,-1.878348,-0.62350523,-0.13780752
TCGA-3A-A9IB,-0.24033323,-0.6019764,-2.676145,-0.1740073,1.0945729,0.54615414,0.061921418,0.9384998,-1.0394773,1.9493234,0.13980353,0.69429207,0.44258332,-0.17008045,0.039745286,0.9558957,0.3516412,1.1279699,-0.018042495,-0.47276506,-0.30245477,-0.23619223,0.80431855,0.76928395,-0.66386,1.5598298,1.60189,-1.0405668,-0.025876865,1.7372447,0.52276665,2.2303917,0.38476613,1.5160261,-0.6452677,-1.7220199,0.27799347,-0.08562878,1.4715312,-1.4291673,1.2260623,0.21721698,1.5272716,0.90196055,-0.13172428,-1.392494,-2.2107284,-2.1087768,1.4781017,0.3077899,-0.82847977,-0.37243068,1.3749499,-0.6890198,0.71521664,-0.02800373,0.09632646,-0.76813143,1.8350794,0.7890036,0.614354,0.81453526,-0.3531792,0.059031114,2.0688972,0.82352483,-0.55563045,0.54868466,0.89136934,0.08224573,-1.0057063,-1.5035088,0.04594043,0.504011,0.061977476,0.24657801,0.4133974,0.24357584,0.011321371,-0.097607836,0.93067163,0.8447256,0.6759947,1.0288007,0.45338777,-0.066961065,-0.86769736,-1.1957948,0.733824,0.39070308,0.33287528,0.392421,0.75565314,0.49948063,0.4343729,1.2774148,0.581184,-0.62698627,-0.33794343,0.46933863
TCGA-2J-AABA,0.5824684,0.05271893,1.9704068,-0.32566094,0.41210264,-2.1753855,0.6077532,0.3175394,1.0900563,0.41235152,-0.72246623,-0.3075431,0.004867241,-0.5795504,0.23601419,-0.44079238,-0.36566752,-1.8918805,0.4122051,-1.26829,-3.399819,1.3837211,0.79785407,3.3516994,-0.34882173,0.41402048,-0.604828,1.0227523,0.53979594,0.4743182,-1.6642739,0.08485338,-1.4208235,-0.40968227,-0.42560852,-1.4168506,1.533544,0.98708415,0.15025721,1.1020513,-1.2353065,1.1135423,-0.6514347,-0.14515167,-1.0504044,-0.49795038,0.11344507,-1.4605802,-0.3852569,-1.5655154,-1.8592235,0.38857865,0.2687951,-0.95411354,-0.3086143,0.053248964,1.3667567,0.65395355,-0.2946843,0.41385052,-0.31129876,1.240397,0.08817643,0.22972497,-0.23158106,-0.8583107,0.26711246,-0.28435576,-0.24462819,-0.46275678,1.2900192,0.31800228,0.60054827,-0.11122234,1.8004208,-0.093106166,0.9825842,-0.21112263,-0.31519595,0.1277085,-0.28934854,1.0574124,-0.6163154,0.6491857,-0.9588583,-0.04977575,-0.19036244,1.0271616,-0.67099047,-1.1294591,-0.52553004,-0.31660706,0.7746679,0.24383132,-0.70761096,-0.25586137,0.49321947,-1.7420236,-0.016328454,0.76766956
TCGA-HZ-8005,0.6727734,2.4329429,1.6464894,-1.0954716,0.6626688,-0.016675383,1.1133394,-1.7190325,-0.49671817,0.5432487,0.54371566,0.22910108,0.6544693,1.4034835,-0.23580293,-0.35150674,-1.6869385,0.76301,0.44640374,0.54595023,-0.31811363,-2.2750583,-0.9445653,0.5899525,-0.08790389,-0.16992824,0.41483212,0.13572115,-0.7962301,-1.3754973,1.3596019,-1.4944644,0.18501076,-1.3747714,-1.0162424,-1.0551496,0.4622483,1.4387797,0.27081874,-0.86011565,-0.55972326,1.6168278,-0.8085958,-0.08638014,-0.30778977,-0.14998138,-1.0567143,-0.23170952,0.23246206,-0.66003066,-0.75535226,-0.21492483,-0.8158328,-0.3140725,-1.2804775,0.5654428,0.7319076,0.02527235,-0.3669887,0.09367704,-0.48085433,-1.1668665,-0.98373324,-0.90729034,-0.9418448,0.041635334,0.4543035,-0.46148172,0.8841519,-0.61006594,0.10369174,-0.44448826,0.15856695,-0.047438204,0.70328796,0.41853407,-0.42016944,1.1927333,0.6249293,1.97768,-0.6382805,0.5071273,-0.13067946,-1.1317891,1.1881562,0.26261997,-1.1972625,0.49451402,-0.21757014,0.30707,-1.874223,1.1354808,0.19968769,0.36819986,-0.62241614,-0.54988825,-0.067828655,-0.034817107,-0.4129067,1.6909883
TCGA-HZ-7922,-0.09126419,-0.11793126,0.4385428,0.35533974,-0.76555294,-1.5089494,-0.5895417,0.7114608,-0.5890889,0.5525361,0.11057526,0.51597023,1.3819875,0.81111073,0.55298865,-0.72987056,-1.4672621,-0.46161115,1.2808495,-1.3549582,1.7287523,-0.49185196,0.9374685,1.120397,-0.3357237,0.002784267,-0.4087734,-1.092274,-1.2336829,-1.4093025,0.7828599,-1.0044575,1.3684453,1.1513904,0.42845765,-0.08303088,0.68108547,1.6412529,0.84448093,-1.3894893,2.4044554,-1.2903401,-0.3642941,0.15294996,-0.683811,0.3240249,0.98317116,0.15626821,-0.0030246228,0.42444414,-0.19464175,-0.090429746,-0.18493675,-0.5269432,-1.670963,0.31706566,0.91275096,0.19603308,-0.6676877,0.6333644,0.38729757,1.1679233,0.9222405,-0.18981376,-1.3475823,0.1457981,0.32562116,-0.09292806,1.6533101,-1.2539057,0.035277974,0.8849374,0.33441257,0.059443396,1.1966095,0.5154701,1.7643857,-2.0748408,0.8234998,0.7195981,-0.96281123,-0.93487936,0.23241356,0.50033414,-0.36828363,-1.2678242,1.1412964,0.9191311,-0.66875696,-1.3492837,-0.69199824,-1.9096359,1.9484484,1.6690707,-0.28695363,1.2677749,-0.2075624,0.408867,0.08851676,-0.780145
TCGA-LB-A8F3,-0.78495556,3.1979156,-1.6712055,-0.82032555,-0.08089622,0.9110544,1.7000592,0.10907696,1.6417108,0.1733177,1.1914933,-0.96022916,0.8952967,-1.0710297,0.06827447,1.9213947,-0.3233692,0.026298307,-0.03547275,2.1028783,0.08312722,1.0988154,-0.7588549,2.613234,-0.5551933,1.0147977,0.045665428,-1.1165476,-0.32796025,-0.032790527,-0.041075975,-0.21409664,0.42196685,-0.7524342,0.2880145,-2.4069474,0.034569502,-0.8508462,-0.042444423,0.24236935,1.3436711,-1.1644588,-0.3409489,-0.12436854,0.5927428,-0.25687832,2.0969467,-1.5900081,0.7630372,0.25659373,0.98309535,0.34311986,0.4010347,-0.7175428,2.5056043,0.65020907,0.30113313,0.09870528,1.5358247,-0.7219953,2.0656254,-0.08300713,-0.75597596,1.0748141,-0.0049303323,-0.16822697,0.28516987,1.0492998,-0.33020625,-0.9339623,-0.073297285,0.40940285,-0.3763192,0.93336636,0.74761134,-0.74901587,0.1568884,0.25346816,-0.19275305,1.1550359,-0.4637292,-1.9658296,1.5783671,-0.560545,-0.47342956,-0.43366826,-1.8650014,0.14764372,0.82317567,1.0447369,-0.6381086,1.0265081,0.15814453,-0.14826643,0.6169133,-1.2368649,0.7858205,-2.2154665,1.9966979,-0.6297569
TCGA-IB-AAUP,-1.5134672,-0.08726032,-0.7463167,-0.77037597,-0.024487168,0.7024636,0.035196014,0.5469848,1.50508,2.3728807,-1.7472144,-0.08466542,-0.6795414,0.57487684,0.79288286,0.7453354,-0.39728802,-0.6249548,-0.388078,0.14367062,1.1066375,-0.23110409,-0.86151654,1.2932453,-1.9264635,-1.1752958,-0.0022546872,-0.23898962,1.2854335,-0.867764,0.7111919,-1.3106791,-1.619879,-0.29547924,0.08924924,-1.1754514,1.4797918,-1.3991648,0.1565299,-1.1542814,-0.51142704,0.1260323,0.55690366,-0.34915274,0.2847726,-1.2935838,-1.2201242,-0.39310408,-1.384697,1.2698324,-1.0261288,1.5540093,0.4582129,0.20962192,0.08179492,1.0007372,-1.0338815,-0.8705763,-0.8784071,0.12727207,-1.1095097,1.8088689,-2.1550832,-0.46540284,-0.9980352,-0.046200924,-0.0741558,0.117503084,-0.65018785,0.24970488,-0.30904463,-0.22551647,-0.89040416,-0.33314973,0.86438596,-1.3386155,1.0564989,-1.0322917,-0.019290313,2.0554261,1.0298928,0.58054495,0.56866574,-0.22907779,-1.4602882,0.537125,-2.327216,0.009783387,-0.75092155,1.0867047,0.588771,0.6760402,-1.535605,-1.5188353,1.0695462,-0.20234993,-1.4001718,0.18390915,0.16658247,-0.687884
TCGA-3A-A9IO,0.30406657,1.8989751,-0.8499177,-1.1130525,-0.097441226,1.833746,-0.12938604,-0.07862546,0.2620169,-1.5546987,0.8310225,0.40962347,0.51378477,0.7473378,1.0517175,-0.04535132,-3.100054,0.5706226,0.21834719,1.6682882,1.2563797,0.91668165,-0.06482208,0.41466856,1.7694029,1.4440124,-1.0142093,-0.2661858,-1.411767,-0.37315026,-0.9756546,0.37883866,0.2967149,1.360112,1.630255,1.0454336,-0.17629454,-0.9349425,1.1041505,-0.36564744,-3.1952257,-0.8798726,1.1797155,1.699037,-3.4417808,1.782297,0.29777902,0.269023,1.9676363,-0.2823982,1.4225526,0.16931182,1.0600156,1.0830088,0.1257439,1.6510495,-0.35874385,-0.86156046,0.8957348,1.0534893,0.40745875,-0.8625773,-1.4962362,-1.6185263,-0.78509635,0.13957047,0.5001576,-0.6622275,-0.84382296,0.14273864,-1.9554082,-0.3092395,2.0024996,-2.1483712,0.27496,0.24687049,-0.20509274,-0.73262113,0.79553264,-0.5567454,1.435666,2.0125253,0.20525947,1.1327708,0.00073857605,0.049193665,-1.0352309,0.24382655,-0.17875898,0.0023890883,-0.16532743,0.87865186,-0.434654,1.8859283,-1.0844994,-0.8071455,0.85048366,-0.49163455,-1.4023515,-0.110302664
